EmployeeId,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1339,24,0.0,1353,3,2,1,1,33,3,2,3,4999,17519,0,21,4,1,80,1,4,2,2,3,2,0,2,1666.3333333333333,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1342,38,0.0,693,7,3,1,4,57,4,1,3,2610,15748,1,11,3,4,80,3,4,2,3,4,2,0,3,652.5,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1344,41,0.0,256,10,2,1,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,4,3,19,2,11,9,323.7368421052632,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1345,46,0.0,488,2,3,1,3,75,1,4,2,16872,14977,3,12,3,2,80,1,28,2,2,7,7,7,7,2410.285714285714,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
1347,30,0.0,1082,12,3,1,2,83,3,2,3,6577,19558,0,11,3,2,80,0,6,6,3,5,4,4,4,1315.4,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1348,46,0.0,430,1,4,1,4,40,3,5,4,19627,21445,9,17,3,4,80,2,23,0,3,2,2,2,2,9813.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
1350,27,0.0,975,7,3,1,4,55,2,2,1,6811,23398,8,19,3,1,80,0,9,2,1,7,6,0,7,973.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1351,32,0.0,1316,2,2,1,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,624.75,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1353,41,0.0,896,6,3,1,4,75,3,3,4,13591,14674,3,18,3,3,80,0,16,3,3,1,0,0,0,13591.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1354,21,1.0,756,1,1,1,1,99,2,1,2,2174,9150,1,11,3,3,80,0,3,3,3,3,2,1,2,724.6666666666666,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
1355,34,0.0,560,1,4,1,4,91,3,1,1,2996,20284,5,14,3,3,80,2,10,2,3,4,3,1,3,749.0,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
1356,36,0.0,566,18,4,1,3,81,4,1,4,3688,7122,4,18,3,4,80,2,4,2,3,1,0,0,0,3688.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1357,34,0.0,303,2,4,1,3,75,3,1,3,2231,11314,6,18,3,4,80,1,6,3,3,4,3,1,2,557.75,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1359,26,1.0,1357,25,3,1,1,48,1,1,3,2293,10558,1,12,3,3,80,0,1,2,2,1,0,0,1,2293.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1361,48,0.0,969,2,2,1,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,2559.0,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
1362,53,0.0,1084,13,2,1,4,57,4,2,1,4450,26250,1,11,3,3,80,2,5,3,3,4,2,1,3,1112.5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1363,39,0.0,1498,21,4,1,1,44,2,2,4,6120,3567,3,12,3,4,80,2,8,2,4,5,4,1,4,1224.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1368,31,0.0,326,8,2,1,1,31,3,3,4,10793,8386,1,18,3,1,80,1,13,5,3,13,7,9,9,830.2307692307693,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
1369,27,0.0,793,2,1,1,4,43,1,2,4,5071,20392,3,20,4,2,80,0,8,3,3,6,2,0,0,845.1666666666666,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1370,45,0.0,930,9,3,1,4,74,3,3,1,10761,19239,4,12,3,3,80,1,18,2,3,5,4,0,2,2152.2,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1371,32,0.0,1311,7,3,1,2,100,4,1,2,2794,26062,1,20,4,3,80,0,5,3,1,5,1,0,3,558.8,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1372,56,0.0,1400,7,3,1,4,49,1,3,4,7260,21698,4,11,3,1,80,0,37,3,2,6,4,0,2,1210.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1373,51,0.0,1169,7,4,1,2,34,2,2,3,6132,13983,2,17,3,3,80,0,10,2,3,1,0,0,0,6132.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1374,50,0.0,691,2,3,1,3,64,3,4,3,17639,6881,5,16,3,4,80,0,30,3,3,4,3,0,3,4409.75,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1375,28,0.0,950,3,3,1,4,93,3,3,2,7655,8039,0,17,3,2,80,3,10,3,2,9,7,1,7,850.5555555555555,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1376,33,1.0,827,29,4,1,1,54,2,2,3,4508,3129,1,22,4,2,80,0,14,4,3,13,7,3,8,346.7692307692308,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1377,29,1.0,906,10,3,1,4,92,2,1,1,2404,11479,6,20,4,3,80,0,3,5,3,0,0,0,0,2404.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1378,41,0.0,549,7,2,1,4,42,3,2,3,5003,23371,6,14,3,2,80,0,8,6,3,2,2,2,1,2501.5,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1379,52,1.0,723,8,4,1,3,85,2,2,2,4941,17747,2,15,3,1,80,0,11,3,2,8,2,7,7,617.625,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1380,22,1.0,1256,3,4,1,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,2853.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1382,28,0.0,1179,19,4,1,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,532.6666666666666,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1384,27,0.0,1115,3,4,1,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1,511.25,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1385,47,0.0,1309,4,1,1,2,99,3,2,3,2976,25751,3,19,3,1,80,0,5,3,3,0,0,0,0,2976.0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1387,44,0.0,489,23,3,1,2,67,3,2,2,2042,25043,4,12,3,3,80,1,17,3,4,3,2,1,2,680.6666666666666,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1389,33,0.0,931,14,3,1,4,72,3,1,2,2756,4673,1,13,3,4,80,1,8,5,3,8,7,1,6,344.5,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1391,35,0.0,819,2,3,1,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,1467.7142857142858,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1394,45,0.0,193,6,4,1,4,52,3,3,1,13245,15067,4,14,3,2,80,0,17,3,4,0,0,0,0,13245.0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True
1395,35,0.0,583,25,4,1,3,57,3,3,3,10388,6975,1,11,3,3,80,1,16,3,2,16,10,10,1,649.25,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1396,34,0.0,1354,5,3,1,3,45,2,3,1,11631,5615,2,12,3,4,80,0,14,6,3,11,10,5,8,1057.3636363636363,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
1398,24,0.0,1476,4,1,1,4,42,3,2,3,4162,15211,1,12,3,3,80,2,5,3,3,5,4,0,3,832.4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
1400,26,1.0,950,4,4,1,4,48,2,2,4,5828,8450,1,12,3,2,80,0,8,0,3,8,7,7,4,728.5,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1401,32,0.0,499,2,1,1,3,36,3,2,2,4078,20497,0,13,3,1,80,3,4,3,2,3,2,1,2,1359.3333333333333,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
1402,43,0.0,1273,2,2,1,4,72,4,1,3,2645,21923,1,12,3,4,80,2,6,3,2,5,3,1,4,529.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1403,34,0.0,1346,19,2,1,2,93,3,1,4,2661,8758,0,11,3,3,80,1,3,2,3,2,2,1,2,1330.5,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1404,37,0.0,124,3,3,1,4,35,3,2,2,4107,13848,3,15,3,1,80,0,8,3,2,4,3,0,1,1026.75,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1405,32,0.0,859,4,3,1,3,98,2,2,3,6162,19124,1,12,3,3,80,1,14,3,3,14,13,6,8,440.14285714285717,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1406,31,0.0,106,2,3,1,1,62,2,2,1,6410,17822,3,12,3,4,80,0,9,1,3,2,2,1,0,3205.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
1410,25,0.0,675,5,2,1,2,85,4,2,1,4000,18384,1,12,3,4,80,2,6,2,3,6,3,1,5,666.6666666666666,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1411,30,0.0,1334,4,2,1,3,63,2,2,2,5209,19760,1,12,3,2,80,3,11,4,2,11,8,2,7,473.54545454545456,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1414,28,1.0,1009,1,3,1,1,45,2,1,2,2596,7160,1,15,3,1,80,2,1,2,3,1,0,0,0,2596.0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1416,35,0.0,672,25,3,1,4,78,2,3,2,10903,9129,3,16,3,1,80,0,16,2,3,13,10,4,8,838.6923076923077,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
1418,33,0.0,654,5,3,1,4,34,2,3,4,7119,21214,4,15,3,3,80,1,9,2,3,3,2,1,2,2373.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1419,30,0.0,570,5,3,1,4,30,2,2,3,6118,5431,1,13,3,3,80,3,10,2,3,10,9,1,2,611.8,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1420,24,0.0,1092,9,3,1,3,60,2,1,2,2694,26551,1,11,3,3,80,3,1,4,3,1,0,0,0,2694.0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
1421,45,0.0,805,4,2,1,3,57,3,2,2,4447,23163,1,12,3,2,80,0,9,5,2,9,7,0,8,494.1111111111111,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
1422,25,0.0,959,28,3,1,1,41,2,2,3,8639,24835,2,18,3,4,80,0,6,3,3,2,2,2,2,4319.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
1423,35,0.0,1214,1,3,1,2,30,2,1,3,2859,26278,1,18,3,1,80,0,6,3,3,6,4,0,4,476.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1424,48,0.0,1469,20,4,1,4,51,3,1,3,2259,5543,4,17,3,1,80,2,13,2,2,0,0,0,0,2259.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1426,53,0.0,1282,5,3,1,3,58,3,5,3,19094,10735,4,11,3,4,80,1,26,3,2,14,13,4,8,1363.857142857143,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1427,31,0.0,154,7,4,1,2,41,2,1,3,2329,11737,3,15,3,2,80,0,13,2,4,7,7,5,2,332.7142857142857,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1429,58,0.0,848,23,4,1,1,88,3,1,3,2372,26076,1,12,3,4,80,2,2,3,3,2,2,2,2,1186.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1431,31,1.0,703,2,3,1,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,2785.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1432,39,0.0,903,2,5,1,1,41,4,3,3,7880,2560,0,18,3,4,80,0,9,3,3,8,7,0,7,985.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1433,51,0.0,1469,8,4,1,2,81,2,3,2,12490,15736,5,16,3,4,80,2,16,5,1,10,9,4,7,1249.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1434,41,0.0,1018,1,3,1,3,66,3,2,1,4103,4297,0,17,3,4,80,1,10,2,3,9,3,1,7,455.8888888888889,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1435,29,0.0,490,10,3,1,4,61,3,1,2,3291,17940,0,14,3,4,80,2,8,2,2,7,5,1,1,470.14285714285717,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1436,58,1.0,781,2,1,1,4,57,2,1,4,2380,13384,9,14,3,4,80,1,3,3,2,1,0,0,0,2380.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1438,49,0.0,279,8,1,1,3,61,2,2,2,5130,24907,1,23,4,4,80,1,10,3,3,10,7,1,7,513.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1439,51,0.0,833,1,3,1,3,96,3,1,4,2723,23231,1,11,3,2,80,0,1,0,2,1,0,0,0,2723.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1440,24,0.0,823,17,2,1,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0,2127.0,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
1441,39,1.0,360,23,3,1,3,93,3,1,1,3904,22154,0,13,3,1,80,0,6,2,3,5,2,0,3,780.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1442,52,0.0,1323,2,3,1,3,89,2,1,4,3212,3300,7,15,3,2,80,0,6,3,2,2,2,2,2,1606.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1443,35,0.0,1017,6,4,1,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8,390.94117647058823,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1445,45,1.0,1449,2,3,1,1,94,1,5,2,18824,2493,2,16,3,1,80,0,26,2,3,24,10,1,11,784.3333333333334,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1446,30,0.0,153,8,2,1,2,73,4,3,1,11416,17802,0,12,3,3,80,3,9,4,2,8,7,1,7,1427.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
1447,26,1.0,265,29,2,1,2,79,1,2,1,4969,21813,8,18,3,4,80,0,7,6,3,2,2,2,2,2484.5,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1450,34,0.0,629,27,2,1,4,95,3,1,2,2311,5711,2,15,3,4,80,0,9,3,3,3,2,1,2,770.3333333333334,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1451,51,0.0,968,6,2,1,2,40,2,1,3,2838,4257,0,14,3,2,80,0,8,6,2,7,0,7,7,405.42857142857144,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1452,38,0.0,322,7,2,1,1,44,4,2,1,5605,19191,1,24,4,3,80,1,8,3,3,8,0,7,7,700.625,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1453,44,0.0,661,9,2,1,2,61,3,1,1,2559,7508,1,13,3,4,80,0,8,0,3,8,7,7,1,319.875,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
1454,42,0.0,532,29,2,1,1,92,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,911.2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1455,38,0.0,827,1,4,1,2,33,4,2,4,7625,19383,0,13,3,3,80,0,10,4,2,9,7,1,8,847.2222222222222,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1456,40,1.0,299,25,4,1,4,57,2,3,2,9094,17235,2,12,3,3,80,0,9,2,3,5,4,1,0,1818.8,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
1457,34,0.0,1153,1,2,1,1,94,3,2,2,4325,17736,1,15,3,3,80,0,5,2,3,5,2,1,3,865.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1458,29,1.0,896,18,1,1,3,86,2,1,4,2389,14961,1,13,3,3,80,0,4,3,2,4,3,0,1,597.25,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
1459,27,0.0,1167,4,2,1,1,76,3,1,3,2517,3208,1,11,3,2,80,3,5,2,3,5,3,0,3,503.4,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
1460,54,0.0,1217,2,4,1,1,60,3,3,3,13549,24001,9,12,3,1,80,1,16,5,1,4,3,0,3,3387.25,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1461,48,0.0,1262,1,4,1,1,35,4,4,4,16885,16154,2,22,4,3,80,0,27,3,2,5,4,2,1,3377.0,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
1462,44,0.0,1467,20,3,1,4,49,3,1,2,3420,21158,1,13,3,3,80,0,6,3,2,5,2,1,3,684.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1464,53,0.0,238,1,1,1,4,34,3,2,1,8381,7507,7,20,4,4,80,0,18,2,4,14,7,8,10,598.6428571428571,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1465,28,1.0,1366,24,2,1,2,72,2,3,1,8722,12355,1,12,3,1,80,0,10,2,2,10,7,1,9,872.2,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
1466,38,0.0,168,1,3,1,3,81,3,3,3,7861,15397,4,14,3,4,80,0,10,4,4,1,0,0,0,7861.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1468,28,1.0,1485,12,1,1,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,2515.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1469,40,0.0,458,16,2,1,3,74,3,1,3,3544,8532,9,16,3,2,80,1,6,0,3,4,2,0,0,886.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
